OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit,Loss
3044,2024-10-06,Chair,0.16023439078601737,0.6011589821113631,0.3888888888888889,3267,South,Low,2,Furniture,0,1573
3045,2024-09-30,Keyboard,0.6261871085067691,0.13353489543965735,0.1111111111111111,1300,South,High,26,Electronics,2589,0
3046,2024-02-21,Smartphone,0.5768842190341483,0.17409926933736458,0.6111111111111112,2660,North,Low,27,Electronics,2184,0
3047,2024-07-10,Desk,0.005253586583148111,0.5565633660871756,0.4444444444444444,2208,North,Medium,6,Furniture,0,2163
3048,2024-02-14,Keyboard,0.660133360274803,0.9745527840765936,0.1111111111111111,4108,North,Critical,1,Electronics,0,581
3049,2024-09-20,Monitor,0.016973125884016973,0.7891156462585034,0.16666666666666666,3822,West,Low,9,Electronics,0,3028
3050,2024-07-31,Laptop,0.6265912305516266,0.2791635172587554,0.2777777777777778,4693,North,Medium,2,Electronics,2013,0
3051,2024-09-16,Desk,0.22671246716508386,0.3955656336608718,0.4444444444444444,3447,West,Medium,16,Furniture,0,428
3052,2023-12-27,Laptop,0.002222671246716508,0.12320483749055178,0.05555555555555555,1689,North,Critical,10,Electronics,0,458
3053,2024-10-04,Smartphone,0.35320266720549603,0.0010078105316200555,0.05555555555555555,2165,South,Medium,27,Electronics,1764,0
3054,2024-11-09,Chair,0.6282077187310567,0.01889644746787604,0.9444444444444444,1992,West,Low,0,Furniture,3054,0
3055,2024-04-11,Keyboard,0.37906647807637905,0.3214915595867977,0.1111111111111111,3181,South,High,1,Electronics,620,0
3056,2024-04-21,Keyboard,0.5291978177409578,0.5175107079868985,0.1111111111111111,4516,North,Critical,12,Electronics,585,0
3057,2023-12-18,Tablet,0.036168923014750456,0.6873267825648778,0.9444444444444444,1660,North,Medium,13,Electronics,0,2529
3058,2024-08-27,Desk,0.1608405738533037,0.9355001259763165,0.2777777777777778,2929,East,Low,16,Furniture,0,2897
3059,2024-04-21,Printer,0.7704586785209133,0.11892164273116654,0.0,4359,West,Critical,1,Electronics,3361,0
3060,2024-10-17,Monitor,0.40897150939583754,0.8085159989921895,0.7777777777777778,2925,West,Medium,16,Electronics,0,1165
3061,2024-02-25,Printer,0.6500303091533643,0.34794658604182416,0.5555555555555556,3305,West,Low,18,Electronics,1856,0
3062,2023-12-20,Tablet,0.17902606587189332,0.7203325774754347,0.5,2062,West,Medium,24,Electronics,0,1953
3063,2024-09-09,Smartphone,0.498686603354213,0.2108843537414966,0.16666666666666666,1304,South,Low,8,Electronics,1651,0
3064,2024-07-20,Monitor,0.6843806829662558,0.15167548500881833,0.7222222222222222,4354,West,Medium,23,Electronics,2805,0
3065,2024-04-05,Chair,0.3069306930693069,0.29881582262534645,0.05555555555555555,2847,South,Critical,24,Furniture,353,0
3066,2024-04-21,Printer,0.49141240654677715,0.5958679768203577,0.6666666666666666,1525,North,Critical,11,Electronics,87,0
3067,2024-03-12,Chair,0.9832289351384118,0.3731418493323255,0.8333333333333334,1406,South,Critical,29,Furniture,3405,0
3068,2024-10-04,Printer,0.18508789654475652,0.8374905517762661,0.6111111111111112,2382,West,Medium,15,Electronics,0,2388
3069,2024-08-16,Chair,0.4182663164275611,0.8243890148652053,0.2222222222222222,1885,South,Medium,3,Furniture,0,1182
3070,2023-12-26,Printer,0.8033946251768034,0.907785336356765,1.0,3425,West,Critical,29,Electronics,393,0
3071,2023-12-27,Chair,0.35987068094564556,0.4444444444444444,0.1111111111111111,3516,South,Critical,23,Furniture,37,0
3072,2024-02-24,Tablet,0.06829662558092545,0.42781557067271353,0.05555555555555555,1872,East,High,10,Electronics,0,1340
3073,2024-06-03,Headphones,0.3063245100020206,0.8153187200806249,0.8888888888888888,2970,West,Low,20,Electronics,0,1700
3074,2024-05-21,Monitor,0.57991513437058,0.0582010582010582,0.5555555555555556,1989,South,High,19,Electronics,2659,0
3075,2024-11-26,Desk,0.7237825823398666,0.08238851095993953,0.0,2304,West,Low,28,Furniture,3275,0
3076,2024-09-29,Smartphone,0.18468377449989898,0.5757117661879567,1.0,2588,North,Medium,3,Electronics,0,1351
3077,2023-12-30,Mouse,0.6647807637906648,0.28798185941043086,0.3888888888888889,1010,South,Low,1,Electronics,2167,0
3078,2024-06-28,Laptop,0.9234188724994948,0.23910304862685816,0.5555555555555556,3722,South,Low,9,Electronics,3641,0
3079,2024-05-12,Desk,0.29218023843200647,0.47518266565885614,0.3888888888888889,3742,East,Medium,8,Furniture,0,420
3080,2024-10-28,Laptop,0.27864214992927866,0.7412446460065508,0.8888888888888888,4257,West,Medium,28,Electronics,0,1543
3081,2024-06-03,Monitor,0.2996564962618711,0.9957168052406148,0.2777777777777778,2987,South,Medium,24,Electronics,0,2449
3082,2024-05-02,Desk,0.4190745605172762,0.671705719324767,0.3333333333333333,4620,East,Critical,29,Furniture,0,572
3083,2024-11-10,Chair,0.1616488179430188,0.5787351977828168,0.6666666666666666,1972,East,Critical,16,Furniture,0,1477
3084,2024-08-13,Chair,0.25176803394625175,0.3424036281179138,0.3333333333333333,1008,East,Low,11,Furniture,0,93
3085,2024-06-11,Mouse,0.553041018387553,0.3293020912068531,0.5555555555555556,1027,West,Medium,3,Electronics,1450,0
3086,2024-01-07,Laptop,0.7062032733885634,0.04963466868228773,0.5,3870,West,Critical,8,Electronics,3318,0
3087,2024-11-27,Smartphone,0.976762982420691,0.10456034265558076,0.3888888888888889,1685,South,Medium,13,Electronics,4439,0
3088,2024-04-19,Monitor,0.6581127500505153,0.7001763668430335,0.5,4535,West,Low,3,Electronics,498,0
3089,2024-04-02,Chair,0.7833905839563549,0.35726883345930965,0.5555555555555556,4710,West,Critical,29,Furniture,2479,0
3090,2024-09-04,Headphones,0.19822186300262679,0.23607961703199798,0.8888888888888888,3558,North,Critical,1,Electronics,64,0
3091,2024-06-11,Tablet,0.5003030915336432,0.8117913832199547,0.5555555555555556,3549,West,High,17,Electronics,0,726
3092,2024-03-16,Tablet,0.421903414831279,0.9748047367094986,0.8333333333333334,1581,North,Low,12,Electronics,0,1761
3093,2024-11-19,Printer,0.5964841382097393,0.8405139833711263,0.2222222222222222,4866,South,Critical,9,Electronics,0,364
3094,2024-11-11,Smartphone,0.20428369367548999,0.31317712270093223,0.5,3825,East,Low,13,Electronics,0,212
3095,2024-10-12,Tablet,0.6999393816932714,0.31216931216931215,0.2222222222222222,4734,North,Low,8,Electronics,2245,0
3096,2024-06-28,Printer,0.555667811679127,0.3371126228269085,0.4444444444444444,3708,South,Medium,10,Electronics,1432,0
3097,2024-05-05,Laptop,0.42958173368357244,0.42605190224237843,0.1111111111111111,2241,North,Low,19,Electronics,455,0
3098,2024-09-29,Chair,0.9723176399272581,0.05416981607457798,0.1111111111111111,4500,West,High,0,Furniture,4617,0
3099,2023-12-15,Chair,0.7801576075974944,0.8581506676744772,0.5,2661,South,Critical,11,Furniture,475,0
3100,2024-06-01,Headphones,0.5235401091129521,0.8641975308641975,0.3333333333333333,3050,East,Low,28,Electronics,0,819
3101,2024-02-24,Desk,0.29763588603758334,0.41546989166036785,0.05555555555555555,2210,North,Low,16,Furniture,0,156
3102,2024-03-05,Tablet,0.5093958375429379,0.2983119173595364,0.3888888888888889,1042,West,Medium,16,Electronics,1357,0
3103,2024-07-17,Laptop,0.23540109112952112,0.7210884353741497,0.6111111111111112,2634,South,Medium,7,Electronics,0,1677
3104,2024-01-30,Keyboard,0.6712467165083855,0.15343915343915343,0.4444444444444444,3822,West,High,16,Electronics,2733,0
3105,2024-02-16,Tablet,0.12305516265912306,0.6444948349710254,0.5555555555555556,2434,South,Low,20,Electronics,0,1929
3106,2024-01-10,Smartphone,0.4410992119620125,0.2310405643738977,1.0,4261,North,Low,24,Electronics,1286,0
3107,2024-07-29,Desk,0.5114164477672257,0.039304610733182165,0.8888888888888888,1041,South,Low,19,Furniture,2395,0
3108,2024-02-07,Tablet,0.578096585168721,0.04056437389770723,0.6666666666666666,4168,North,Low,26,Electronics,2720,0
3109,2024-04-14,Laptop,0.9395837542937967,0.010330057949105569,0.0,4843,South,Critical,24,Electronics,4629,0
3110,2024-06-29,Tablet,0.3344109921196201,0.8190980095742001,0.0,1729,West,Low,20,Electronics,0,1576
3111,2024-01-21,Smartphone,0.3546170943624975,0.5920886873267825,0.3888888888888889,2981,West,Low,12,Electronics,0,575
3112,2024-01-24,Keyboard,0.009092746009294807,0.34089191232048377,0.6666666666666666,1647,North,Critical,24,Electronics,0,1288
3113,2024-05-13,Monitor,0.2543948272378258,0.399596875787352,0.2777777777777778,4923,East,Medium,12,Electronics,0,307
3114,2024-10-02,Mouse,0.9371590220246514,0.7712270093222474,0.1111111111111111,3704,North,High,14,Electronics,1597,0
3115,2024-04-11,Keyboard,0.6530612244897959,0.7082388510959939,0.8333333333333334,4588,West,Low,17,Electronics,441,0
3116,2024-10-05,Printer,0.2931905435441503,0.36583522297808013,0.5,2982,South,Critical,29,Electronics,19,0
3117,2024-03-13,Tablet,0.4279652455041423,0.8619299571680524,0.3333333333333333,3928,East,Low,12,Electronics,0,1283
3118,2024-07-08,Chair,0.5186906445746615,0.029982363315696647,0.1111111111111111,2928,West,Medium,7,Furniture,2468,0
3119,2024-02-05,Headphones,0.40250555667811677,0.2766439909297052,0.7222222222222222,2159,East,Critical,6,Electronics,914,0
3120,2024-03-09,Chair,0.6310365730450596,0.5132275132275133,0.8333333333333334,3557,North,Critical,22,Furniture,1106,0
3121,2024-12-12,Keyboard,0.47282279248333,0.6855631141345427,0.16666666666666666,2542,West,Critical,18,Electronics,0,361
3122,2024-07-16,Chair,0.9915134370579916,0.6822877299067776,0.6666666666666666,1036,North,Low,9,Furniture,2219,0
3123,2024-07-06,Laptop,0.30066680137401497,0.03073822121441169,0.0,3019,West,Medium,11,Electronics,1386,0
3124,2023-12-31,Chair,0.3178419882804607,0.6802721088435374,0.2222222222222222,1822,West,High,1,Furniture,0,1107
3125,2024-10-15,Desk,0.49040210143463325,0.8196019148400101,0.9444444444444444,1578,North,Critical,26,Furniture,0,806
3126,2024-11-22,Monitor,0.356839765609214,0.7477954144620811,0.6111111111111112,4975,West,Low,13,Electronics,0,1182
3127,2024-12-04,Tablet,0.7171145685997171,0.7712270093222474,0.5555555555555556,3884,East,High,9,Electronics,508,0
3128,2024-10-21,Chair,0.46655890078803797,0.9979843789367598,0.4444444444444444,3564,East,Critical,16,Furniture,0,1632
3129,2024-04-30,Smartphone,0.9446352798545161,0.19853867472915093,0.3333333333333333,3832,North,Low,12,Electronics,3907,0
3130,2024-01-29,Monitor,0.48575469791877146,0.06449987402368355,0.7222222222222222,2020,South,High,0,Electronics,2168,0
3131,2023-12-18,Monitor,0.2913719943422914,0.46863189720332576,0.1111111111111111,3926,East,High,22,Electronics,0,398
3132,2024-01-07,Chair,0.9684784805011113,0.7064751826656589,0.8333333333333334,2081,West,Critical,24,Furniture,2009,0
3133,2024-06-02,Monitor,0.39927258031925644,0.6664147140337616,0.3333333333333333,4006,North,Low,14,Electronics,0,649
3134,2023-12-24,Headphones,0.802788442109517,0.9206349206349206,0.0,3202,South,High,0,Electronics,339,0
3135,2024-07-28,Chair,0.503131945847646,0.3255228017132779,0.2777777777777778,2895,North,Medium,14,Furniture,1218,0
3136,2024-06-20,Laptop,0.14649424126086077,0.8979591836734694,0.2777777777777778,3022,East,Medium,25,Electronics,0,2819
3137,2024-03-15,Keyboard,0.7684380682966255,0.8190980095742001,0.5,1112,West,High,19,Electronics,572,0
3138,2024-03-28,Desk,0.8852293392604567,0.7150415721844293,0.6111111111111112,4531,East,Critical,14,Furniture,1563,0
3139,2024-07-20,Mouse,0.7732875328349161,0.29528848576467626,1.0,4675,North,Critical,13,Electronics,2675,0
3140,2024-07-24,Printer,0.9426146696302283,0.9042579994960948,0.2777777777777778,3883,West,Critical,12,Electronics,1096,0
3141,2023-12-14,Monitor,0.7312588401697313,0.29503653313177125,0.7222222222222222,2779,South,High,1,Electronics,2468,0
3142,2024-05-28,Laptop,0.5833501717518691,0.9863945578231292,0.1111111111111111,2819,East,Critical,29,Electronics,0,1008
3143,2024-01-29,Tablet,0.10042432814710042,0.1710758377425044,0.5,1600,North,Critical,7,Electronics,0,162
3144,2024-04-09,Tablet,0.8033946251768034,0.7760141093474426,0.4444444444444444,1441,West,Medium,8,Electronics,916,0
3145,2024-04-24,Printer,0.14225095978985652,0.30259511211892165,1.0,4761,North,Low,18,Electronics,0,477
3146,2024-07-24,Desk,0.9409981814507982,0.7163013353489543,0.7777777777777778,1227,South,Medium,18,Furniture,1834,0
3147,2024-05-10,Monitor,0.8339058395635482,0.873267825648778,0.4444444444444444,1873,South,High,22,Electronics,681,0
3148,2024-01-28,Headphones,0.7437866235603152,0.9319727891156463,1.0,4650,East,Medium,8,Electronics,2,0
3149,2024-09-21,Printer,0.8361285108102647,0.15293524817334342,0.3888888888888889,2145,South,Low,22,Electronics,3551,0
3150,2024-10-19,Desk,0.38714891897353,0.08314436885865457,0.16666666666666666,1670,South,Medium,27,Furniture,1606,0
3151,2024-01-10,Monitor,0.27763184481713477,0.9894179894179894,0.2222222222222222,4428,East,Critical,29,Electronics,0,2533
3152,2024-02-11,Laptop,0.3728025863810871,0.5298563869992441,1.0,2291,North,Low,28,Electronics,0,238
3153,2024-06-03,Keyboard,0.9403919983835118,0.30990173847316704,0.7222222222222222,1694,East,High,6,Electronics,3444,0
3154,2024-10-03,Headphones,0.29015962820771873,0.5422020660115898,0.9444444444444444,2508,East,Medium,13,Electronics,0,696
3155,2024-10-28,Mouse,0.6243685593049101,0.13756613756613756,1.0,3916,West,Medium,1,Electronics,2564,0
3156,2024-02-21,Tablet,0.2768236007274197,0.9554043839758125,0.2777777777777778,2027,South,Critical,11,Electronics,0,2402
3157,2024-06-21,Smartphone,0.3895736512426753,0.19954648526077098,0.2222222222222222,4549,South,Low,10,Electronics,1156,0
3158,2024-06-26,Laptop,0.33057183269347346,0.47971781305114636,0.5555555555555556,1120,North,Critical,16,Electronics,0,248
3159,2024-07-18,Tablet,0.018387553041018388,0.3471907281431091,0.2222222222222222,1741,South,Medium,1,Electronics,0,1267
3160,2024-05-04,Chair,0.37239846433622953,0.4237843285462333,0.3888888888888889,4881,North,Medium,27,Furniture,181,0
3161,2024-10-03,Smartphone,0.03717922812689432,0.12295288485764676,0.2222222222222222,2509,West,Low,21,Electronics,0,284
3162,2023-12-22,Tablet,0.9745403111739745,0.45905769715293526,0.5555555555555556,2242,North,Medium,27,Electronics,3021,0
3163,2024-11-14,Desk,0.31743786623560316,0.9231544469639708,0.6666666666666666,1693,North,Low,11,Furniture,0,2073
3164,2024-03-27,Headphones,0.16791270963831076,0.3844797178130511,0.2777777777777778,4349,West,High,29,Electronics,0,675
3165,2024-02-20,Tablet,0.8971509395837542,0.7863441672965482,0.2222222222222222,1256,East,Medium,25,Electronics,1339,0
3166,2024-10-07,Mouse,0.4293796726611437,0.7956664147140338,0.9444444444444444,4375,West,Low,14,Electronics,0,1013
3167,2024-10-18,Keyboard,0.8611840775914326,0.9508692365835223,0.5,3090,South,Low,28,Electronics,508,0
3168,2024-10-11,Desk,0.053142048898767426,0.5920886873267825,0.8333333333333334,3917,South,Critical,7,Furniture,0,2067
3169,2024-01-10,Laptop,0.25985047484340273,0.7739984882842026,0.7222222222222222,3963,West,Medium,7,Electronics,0,1766
3170,2024-09-28,Laptop,0.30895130329359466,0.8697404887881078,0.7777777777777778,2553,North,Critical,21,Electronics,0,1903
3171,2023-12-27,Laptop,0.3653263285512225,0.163517258755354,0.1111111111111111,4781,West,Low,17,Electronics,1179,0
3172,2024-04-20,Laptop,0.37926853909880787,0.16301335348954396,0.1111111111111111,2712,South,High,13,Electronics,1250,0
3173,2024-11-05,Keyboard,0.35340472822792485,0.3489543965734442,0.6111111111111112,3635,West,High,24,Electronics,384,0
3174,2024-08-31,Tablet,0.3857344918165286,0.09574200050390527,0.7777777777777778,1912,North,Medium,9,Electronics,1549,0
3175,2024-07-08,Monitor,0.5300060618306729,0.9415469891660367,0.5555555555555556,4764,South,High,3,Electronics,0,1094
3176,2024-04-30,Tablet,0.24186704384724186,0.5565633660871756,0.5,4221,East,Medium,15,Electronics,0,992
3177,2024-05-02,Chair,0.5007072135785007,0.5205341395817586,0.7777777777777778,1593,West,Medium,15,Furniture,432,0
3178,2024-08-31,Headphones,0.9826227520711255,0.7611489040060468,0.9444444444444444,2033,West,Low,28,Electronics,1862,0
3179,2024-10-24,Smartphone,0.5071731662962214,0.46938775510204084,0.7222222222222222,3839,West,Low,20,Electronics,667,0
3180,2024-03-12,Monitor,0.02020610224287735,0.5769715293524817,0.2777777777777778,1211,West,Low,16,Electronics,0,2170
3181,2024-04-02,Monitor,0.6237623762376238,0.03224993701184178,0.7222222222222222,2675,South,Critical,8,Electronics,2979,0
3182,2024-05-16,Tablet,0.3877551020408163,0.30209120685311164,0.8333333333333334,4331,North,Low,10,Electronics,740,0
3183,2023-12-13,Monitor,0.46292180238432007,0.10279667422524566,0.05555555555555555,2961,East,Medium,26,Electronics,1903,0
3184,2024-04-07,Printer,0.670842594463528,0.19929453262786595,1.0,2405,West,Low,26,Electronics,2549,0
3185,2024-05-11,Printer,0.021014346332592443,0.7533383723859914,0.2222222222222222,2412,South,Critical,25,Electronics,0,2866
3186,2024-12-10,Chair,0.14002828854314003,0.2789115646258503,0.5555555555555556,1921,West,Low,12,Furniture,0,394
3187,2024-10-01,Smartphone,0.6546777126692261,0.8684807256235828,0.5555555555555556,4811,East,High,0,Electronics,0,187
3188,2024-08-15,Mouse,0.7053950292988482,0.05568153187200806,1.0,3383,West,Medium,6,Electronics,3290,0
3189,2023-12-30,Keyboard,0.6853909880783997,0.8556311413454271,0.9444444444444444,4076,North,High,10,Electronics,16,0
3190,2024-07-15,Tablet,0.9927258031925642,0.8873771730914588,0.3888888888888889,1921,West,High,24,Electronics,1411,0
3191,2024-10-12,Keyboard,0.4582743988684583,0.36255983875031494,0.6111111111111112,3130,West,Critical,2,Electronics,849,0
3192,2024-05-05,Mouse,0.7643968478480501,0.9392794154698917,0.4444444444444444,3039,West,High,1,Electronics,75,0
3193,2024-08-16,Tablet,0.7096383107698525,0.6278659611992945,0.1111111111111111,4077,North,Low,13,Electronics,1040,0
3194,2024-05-05,Tablet,0.17963224893917965,0.15545477450239356,0.2777777777777778,3199,South,Medium,9,Electronics,292,0
3195,2024-09-24,Smartphone,0.15942614669630228,0.3396321491559587,0.0,2758,North,High,23,Electronics,0,539
3196,2024-07-02,Keyboard,0.9391796322489392,0.6475182665658856,0.8888888888888888,4252,South,High,19,Electronics,2098,0
3197,2024-03-17,Printer,0.9979793897757122,0.5575711766187956,0.1111111111111111,4846,North,Medium,16,Electronics,2746,0
3198,2024-06-18,Laptop,0.13295615275813297,0.6941295036533132,0.9444444444444444,4849,North,Low,7,Electronics,0,2077
