OrderID,OrderDate,Product,Revenue,Cost,Quantity,CustomerID,Region,OrderPriority,Discount,Category,Profit
1409,2024-04-22,Tablet,4420,1057,3,2991,South,Medium,1,Electronics,3363
1410,2024-01-06,Desk,4351,1941,17,4242,North,Medium,7,Furniture,2410
1411,2024-06-13,Printer,3394,2196,14,2984,East,Low,21,Electronics,1198
1412,2024-09-06,Laptop,916,1025,7,3299,North,High,17,Electronics,-109
1413,2024-07-01,Printer,142,499,6,4752,West,Low,11,Electronics,-357
1414,2024-03-20,Tablet,3228,1523,8,4109,East,Critical,21,Electronics,1705
1415,2024-04-07,Smartphone,1401,2862,19,1227,North,High,26,Electronics,-1461
1416,2024-08-14,Smartphone,414,3594,19,2957,West,Low,25,Electronics,-3180
1417,2024-06-25,Laptop,4966,3839,12,1908,South,High,17,Electronics,1127
1418,2023-12-29,Keyboard,3768,1917,5,2660,East,Low,18,Electronics,1851
1419,2023-12-19,Tablet,1974,1553,5,4349,East,Low,26,Electronics,421
1420,2024-06-04,Tablet,3145,1123,14,1284,South,High,4,Electronics,2022
1421,2024-06-07,Monitor,2588,723,17,4581,East,Critical,15,Electronics,1865
1422,2024-05-20,Keyboard,1346,2942,16,3696,West,Low,16,Electronics,-1596
1423,2024-01-05,Mouse,2326,2853,4,3010,South,Low,8,Electronics,-527
1424,2024-08-22,Mouse,52,1423,8,3413,North,High,9,Electronics,-1371
1425,2024-02-22,Desk,3542,2074,3,2643,West,Critical,18,Furniture,1468
1426,2024-02-20,Chair,1803,210,5,4139,South,High,28,Furniture,1593
1427,2024-03-16,Smartphone,960,3106,7,2127,North,Medium,11,Electronics,-2146
1428,2024-10-15,Mouse,356,1250,18,4472,West,High,0,Electronics,-894
1429,2024-01-31,Keyboard,4281,76,8,2269,West,Medium,21,Electronics,4205
1430,2023-12-30,Tablet,4065,3653,11,2700,East,Low,16,Electronics,412
1431,2024-03-08,Mouse,1488,663,14,3239,East,Critical,2,Electronics,825
1432,2024-08-10,Tablet,922,3748,18,4778,South,Critical,6,Electronics,-2826
1433,2024-02-23,Mouse,1191,1193,13,1643,North,High,19,Electronics,-2
1434,2024-10-23,Smartphone,715,3963,6,4367,West,Medium,8,Electronics,-3248
1435,2024-02-25,Printer,258,1718,13,4215,West,High,22,Electronics,-1460
1436,2024-08-23,Mouse,1001,1593,1,3954,South,Critical,4,Electronics,-592
1437,2024-08-30,Keyboard,1107,1480,11,3778,East,Medium,8,Electronics,-373
1438,2024-01-17,Mouse,4794,618,7,1025,West,Critical,18,Electronics,4176
1439,2024-03-09,Chair,4772,3788,10,4322,West,Medium,10,Furniture,984
1440,2023-12-30,Smartphone,4670,3662,2,3045,East,High,13,Electronics,1008
1441,2024-06-10,Keyboard,4058,1907,16,4678,North,Low,13,Electronics,2151
1442,2024-03-20,Monitor,1918,2387,5,4937,North,Low,7,Electronics,-469
1443,2024-03-27,Keyboard,4914,2351,16,1711,East,Medium,23,Electronics,2563
1444,2024-02-05,Chair,821,1592,16,3662,West,Medium,19,Furniture,-771
1445,2024-06-02,Printer,4885,869,15,3240,East,Low,0,Electronics,4016
1446,2024-09-25,Smartphone,4080,1443,9,3428,North,High,3,Electronics,2637
1447,2024-04-16,Monitor,571,2536,1,2025,South,High,15,Electronics,-1965
1448,2024-02-01,Chair,3405,762,9,4830,South,Critical,24,Furniture,2643
1449,2024-06-06,Chair,1450,3735,11,2626,North,Critical,25,Furniture,-2285
1450,2024-05-19,Laptop,3788,2438,5,2068,North,Low,0,Electronics,1350
1451,2024-08-04,Smartphone,4393,1047,6,1938,North,Low,18,Electronics,3346
1452,2024-02-21,Keyboard,3773,3170,8,1002,East,Low,23,Electronics,603
1453,2024-05-24,Tablet,3297,3684,15,3977,South,Medium,2,Electronics,-387
1454,2024-04-07,Printer,1908,2739,16,4919,North,Critical,1,Electronics,-831
1455,2024-05-15,Tablet,4831,2776,18,2472,West,Low,16,Electronics,2055
1456,2024-11-03,Keyboard,4114,1484,12,4647,South,Low,24,Electronics,2630
1457,2024-10-19,Keyboard,4731,2962,4,2158,East,Critical,10,Electronics,1769
1458,2024-07-10,Smartphone,2448,787,16,2314,West,Low,25,Electronics,1661
1459,2024-09-10,Keyboard,192,3809,11,3325,East,Low,2,Electronics,-3617
1460,2024-10-28,Laptop,2901,3133,7,1175,North,High,6,Electronics,-232
1461,2024-06-02,Monitor,3519,2032,15,4999,North,Critical,9,Electronics,1487
1462,2024-01-19,Keyboard,3745,650,17,3329,North,High,2,Electronics,3095
1463,2024-09-19,Tablet,767,1918,15,2143,West,Critical,28,Electronics,-1151
1464,2024-02-25,Keyboard,692,3614,10,2797,North,Low,7,Electronics,-2922
1465,2024-05-04,Laptop,3490,211,4,4245,South,Medium,24,Electronics,3279
1466,2024-07-26,Mouse,2598,2763,17,4510,North,Medium,27,Electronics,-165
1467,2024-03-09,Mouse,3743,2758,4,3506,South,High,23,Electronics,985
1468,2023-12-18,Chair,419,2325,11,4701,West,Medium,4,Furniture,-1906
1469,2024-06-21,Printer,3700,2697,4,1950,East,Medium,26,Electronics,1003
1470,2024-07-24,Desk,836,3983,12,1340,East,High,9,Furniture,-3147
1471,2024-01-06,Monitor,999,1350,10,3744,South,Low,11,Electronics,-351
1472,2024-02-17,Headphones,571,1829,14,4826,West,Critical,17,Electronics,-1258
1473,2024-07-20,Chair,2993,2107,18,3773,South,Low,5,Furniture,886
1474,2024-06-06,Printer,404,1355,6,1120,North,High,7,Electronics,-951
1475,2024-01-06,Mouse,2385,1529,5,1574,North,Low,17,Electronics,856
1476,2024-07-28,Tablet,1532,2950,2,2920,North,Low,5,Electronics,-1418
1477,2024-04-18,Headphones,1697,977,13,2684,East,High,22,Electronics,720
1478,2024-07-14,Printer,3095,1405,14,2516,South,High,29,Electronics,1690
1479,2024-01-06,Printer,4681,1014,3,3323,West,High,8,Electronics,3667
1480,2024-11-12,Chair,2265,3583,11,1968,South,Medium,15,Furniture,-1318
1481,2024-05-31,Headphones,4766,2394,4,4034,South,High,10,Electronics,2372
1482,2024-10-19,Smartphone,477,2814,13,3076,South,High,24,Electronics,-2337
1483,2024-06-28,Desk,2587,1450,8,2834,North,High,29,Furniture,1137
1484,2023-12-15,Smartphone,594,3190,8,4808,North,High,1,Electronics,-2596
1485,2024-09-23,Headphones,2814,3335,13,1684,South,Low,16,Electronics,-521
1486,2024-07-15,Smartphone,4969,2245,10,4315,North,High,12,Electronics,2724
1487,2024-08-06,Laptop,3815,2820,13,3368,East,Critical,6,Electronics,995
1488,2024-03-30,Mouse,708,155,13,1642,North,High,21,Electronics,553
1489,2024-11-22,Laptop,2877,2650,17,3399,East,Critical,9,Electronics,227
1490,2024-06-05,Keyboard,2108,149,6,3579,East,Critical,25,Electronics,1959
1491,2024-03-01,Smartphone,3377,1481,2,2104,South,Medium,12,Electronics,1896
1492,2024-12-06,Keyboard,780,1038,17,2316,South,Medium,9,Electronics,-258
1493,2024-05-26,Tablet,1882,1243,12,1293,North,Low,27,Electronics,639
1494,2024-01-17,Monitor,458,3734,6,2520,West,High,3,Electronics,-3276
1495,2024-10-10,Tablet,4229,1481,5,3505,South,High,26,Electronics,2748
1496,2024-10-10,Headphones,3297,2637,5,1746,East,Critical,10,Electronics,660
1497,2024-03-30,Printer,4852,3303,9,4884,East,High,8,Electronics,1549
1498,2024-09-12,Mouse,183,3160,3,1732,North,Critical,15,Electronics,-2977
1499,2024-02-22,Smartphone,4933,726,5,4753,East,Medium,16,Electronics,4207
1500,2024-10-30,Chair,716,2300,7,2581,South,Low,22,Furniture,-1584
1501,2024-10-23,Monitor,326,1545,12,4131,North,Medium,4,Electronics,-1219
1502,2024-05-08,Desk,3357,1064,7,4679,North,High,4,Furniture,2293
1503,2024-03-16,Desk,931,2870,10,4852,West,Critical,5,Furniture,-1939
1504,2024-10-01,Desk,2110,3802,8,3590,North,Medium,1,Furniture,-1692
1505,2024-05-02,Smartphone,2132,1565,17,3427,West,High,26,Electronics,567
1506,2023-12-29,Desk,1287,843,5,1323,South,Critical,13,Furniture,444
1507,2024-04-07,Laptop,2502,339,15,4699,East,High,10,Electronics,2163
1508,2024-04-14,Monitor,208,1041,9,2085,South,High,18,Electronics,-833
1509,2024-11-15,Laptop,2646,2826,11,3992,North,Low,10,Electronics,-180
1510,2024-10-23,Printer,3865,1087,13,4217,West,Medium,24,Electronics,2778
1511,2024-05-17,Monitor,4424,1048,18,3890,East,High,19,Electronics,3376
1512,2024-07-29,Laptop,2576,3441,17,1361,North,High,5,Electronics,-865
1513,2024-11-11,Monitor,160,3748,9,3100,South,Low,12,Electronics,-3588
1514,2024-08-08,Printer,591,2558,10,1401,North,Low,28,Electronics,-1967
1515,2024-03-26,Keyboard,1188,2651,5,2586,West,Critical,18,Electronics,-1463
1516,2024-01-31,Smartphone,3333,854,11,1680,South,High,2,Electronics,2479
1517,2024-04-09,Smartphone,3660,3840,15,2892,North,High,24,Electronics,-180
1518,2024-08-08,Desk,4505,2074,2,1992,West,High,15,Furniture,2431
1519,2024-09-01,Tablet,3607,1146,14,3916,North,High,8,Electronics,2461
1520,2024-02-01,Desk,2469,657,5,3754,West,Low,28,Furniture,1812
1521,2024-07-26,Headphones,1806,3945,6,2472,North,Medium,2,Electronics,-2139
1522,2024-02-05,Laptop,3136,1186,15,2106,South,Low,18,Electronics,1950
1523,2024-07-27,Monitor,2356,2921,4,3426,South,Critical,14,Electronics,-565
1524,2024-01-21,Tablet,1025,1018,10,3693,South,Low,21,Electronics,7
1525,2024-09-30,Printer,772,2496,19,4529,South,Medium,12,Electronics,-1724
1526,2024-08-29,Headphones,2620,1521,9,1932,South,High,16,Electronics,1099
1527,2024-07-04,Printer,374,1858,10,2803,East,Critical,29,Electronics,-1484
1528,2024-01-30,Smartphone,1579,3545,4,3027,North,Critical,20,Electronics,-1966
1529,2024-06-15,Smartphone,1995,3806,4,1080,South,High,24,Electronics,-1811
1530,2024-04-10,Desk,4536,2107,6,3778,East,Medium,24,Furniture,2429
1531,2024-10-22,Laptop,2480,2022,8,3561,East,Low,7,Electronics,458
1532,2024-01-02,Tablet,4161,2375,16,4380,North,High,21,Electronics,1786
1533,2024-06-19,Mouse,3560,1114,8,3968,West,Medium,13,Electronics,2446
1534,2024-01-17,Headphones,895,2535,16,3810,North,Medium,8,Electronics,-1640
1535,2024-02-27,Headphones,617,2381,6,3541,North,Medium,2,Electronics,-1764
1536,2024-04-05,Desk,3738,3035,17,2259,West,High,28,Furniture,703
1537,2024-11-27,Smartphone,2229,369,1,4739,West,Medium,8,Electronics,1860
1538,2023-12-14,Desk,2069,3962,19,3988,South,Critical,23,Furniture,-1893
1539,2024-06-07,Monitor,3369,2525,18,4108,West,Critical,11,Electronics,844
1540,2024-06-04,Tablet,2370,1889,17,1740,West,Low,14,Electronics,481
1541,2024-08-10,Laptop,1696,1355,17,2680,North,Low,16,Electronics,341
1542,2024-05-15,Keyboard,4053,2958,12,1324,North,Medium,8,Electronics,1095
1543,2024-01-15,Chair,3959,2617,12,2079,North,Medium,23,Furniture,1342
1544,2024-09-12,Chair,3470,2562,6,4192,West,Medium,7,Furniture,908
1545,2024-02-01,Desk,2581,106,7,3361,East,Low,5,Furniture,2475
1546,2024-02-03,Monitor,406,1686,8,2234,South,Critical,8,Electronics,-1280
1547,2024-10-23,Tablet,3131,2592,3,4843,North,Critical,14,Electronics,539
1548,2024-06-09,Mouse,2330,1602,17,1102,East,High,23,Electronics,728
1549,2024-04-07,Chair,4181,3021,8,3486,South,Low,17,Furniture,1160
1550,2024-02-07,Tablet,2510,2736,11,1816,North,Medium,21,Electronics,-226
1551,2024-04-15,Laptop,2837,121,18,1746,East,Critical,27,Electronics,2716
1552,2024-05-27,Printer,4259,1904,16,3085,South,High,10,Electronics,2355
1553,2024-04-15,Monitor,1247,3886,13,1812,North,Critical,23,Electronics,-2639
1554,2024-11-15,Smartphone,1328,495,9,4691,North,High,13,Electronics,833
1555,2023-12-14,Tablet,515,2543,19,4485,East,Medium,12,Electronics,-2028
1556,2024-01-03,Laptop,4050,3990,7,2247,West,Medium,12,Electronics,60
1557,2024-03-27,Mouse,3398,3700,17,4064,West,Critical,21,Electronics,-302
1558,2024-08-21,Keyboard,1537,3141,8,2316,North,Low,12,Electronics,-1604
1559,2024-07-21,Smartphone,4992,2767,8,2719,East,Critical,29,Electronics,2225
1560,2024-09-08,Keyboard,4647,1382,3,3202,West,Low,26,Electronics,3265
1561,2023-12-23,Mouse,4586,1338,16,2055,West,Critical,24,Electronics,3248
1562,2024-10-11,Laptop,375,976,12,4305,West,Low,15,Electronics,-601
1563,2024-10-01,Chair,1815,583,15,2930,East,Medium,11,Furniture,1232
1564,2024-06-08,Keyboard,4212,3898,4,3536,East,High,20,Electronics,314
1565,2023-12-28,Smartphone,353,3167,7,2785,South,Low,23,Electronics,-2814
1566,2024-05-11,Desk,4629,3737,11,4641,West,Medium,25,Furniture,892
1567,2024-01-02,Headphones,1490,3758,5,2356,East,High,17,Electronics,-2268
1568,2024-02-08,Tablet,198,2070,13,4746,South,Medium,11,Electronics,-1872
1569,2024-02-25,Chair,3084,3733,11,4088,North,Medium,4,Furniture,-649
1570,2024-01-01,Keyboard,2681,2186,5,4485,South,Medium,16,Electronics,495
1571,2024-04-15,Printer,145,3516,8,2789,West,Low,20,Electronics,-3371
1572,2024-08-09,Tablet,3505,121,17,2681,East,Medium,22,Electronics,3384
1573,2024-06-26,Desk,4427,1032,11,2764,West,Medium,0,Furniture,3395
1574,2024-04-14,Mouse,2419,397,19,3287,West,Medium,12,Electronics,2022
1575,2024-05-29,Headphones,3517,849,18,4357,North,Low,9,Electronics,2668
1576,2024-08-15,Laptop,578,452,10,3393,East,Critical,2,Electronics,126
1577,2024-07-31,Desk,2360,601,5,2398,East,Medium,5,Furniture,1759
1578,2024-07-25,Desk,4725,2939,1,3063,North,Critical,15,Furniture,1786
1579,2024-08-12,Mouse,1713,3840,17,1586,East,Medium,27,Electronics,-2127
1580,2024-05-10,Monitor,3414,1293,17,3997,South,Low,0,Electronics,2121
1581,2024-10-06,Mouse,2391,464,1,1259,West,Critical,18,Electronics,1927
1582,2024-07-13,Monitor,4955,2289,1,2918,North,Medium,7,Electronics,2666
1583,2024-02-28,Monitor,742,1453,9,3408,North,Critical,8,Electronics,-711
1584,2024-07-05,Chair,4380,1663,4,2422,West,High,22,Furniture,2717
1585,2024-03-10,Chair,1001,2603,9,3507,North,Critical,19,Furniture,-1602
1586,2024-11-14,Smartphone,1410,1783,14,2946,East,Medium,22,Electronics,-373
1587,2024-03-03,Keyboard,588,497,15,4587,East,Critical,6,Electronics,91
1588,2024-11-16,Keyboard,869,1223,16,3978,West,Medium,10,Electronics,-354
1589,2024-02-24,Laptop,3212,1872,16,2786,North,Critical,22,Electronics,1340
1590,2024-06-26,Keyboard,3975,821,13,4156,South,Critical,7,Electronics,3154
1591,2024-09-10,Chair,321,2952,14,4134,West,Low,10,Furniture,-2631
1592,2024-04-22,Smartphone,1078,2287,9,1099,East,Low,13,Electronics,-1209
1593,2023-12-14,Smartphone,3715,2333,9,4905,East,Critical,13,Electronics,1382
1594,2024-08-15,Monitor,1292,1736,4,3802,East,Low,3,Electronics,-444
1595,2024-01-13,Mouse,1191,102,10,3342,South,Low,19,Electronics,1089
1596,2024-10-20,Laptop,642,176,3,4995,East,High,8,Electronics,466
1597,2024-09-09,Monitor,1655,3441,9,4233,West,Medium,7,Electronics,-1786
1598,2024-03-02,Mouse,4260,346,19,1928,West,Medium,14,Electronics,3914
1599,2024-07-01,Keyboard,3427,3719,16,4249,West,High,26,Electronics,-292
1600,2024-06-10,Monitor,4121,635,16,2467,East,Critical,19,Electronics,3486
1601,2024-11-25,Tablet,4352,604,17,1327,South,Low,5,Electronics,3748
1602,2024-05-08,Keyboard,3744,1207,18,2351,South,Medium,24,Electronics,2537
1603,2024-07-06,Mouse,2400,3356,10,3811,East,High,15,Electronics,-956
1604,2024-09-06,Laptop,4257,3452,19,2065,North,Medium,15,Electronics,805
1605,2024-05-26,Mouse,1490,2624,15,3289,North,Critical,28,Electronics,-1134
1606,2024-10-09,Monitor,3676,2912,15,2365,West,High,13,Electronics,764
1607,2024-03-03,Monitor,1932,341,11,4162,South,Critical,27,Electronics,1591
1608,2024-07-21,Desk,3761,2885,8,4099,East,Critical,29,Furniture,876
1609,2024-01-19,Laptop,234,794,16,1458,South,High,14,Electronics,-560
1610,2024-08-25,Printer,270,3770,10,3714,South,Medium,21,Electronics,-3500
1611,2024-07-25,Keyboard,3238,2211,9,4702,North,Low,26,Electronics,1027
1612,2024-04-28,Smartphone,1143,3025,15,2408,South,Low,20,Electronics,-1882
1613,2024-03-15,Laptop,2995,3230,5,2510,South,High,11,Electronics,-235
1614,2024-11-14,Smartphone,2524,465,2,1219,East,Low,22,Electronics,2059
1615,2024-02-06,Laptop,2665,3381,16,1858,East,Critical,17,Electronics,-716
1616,2024-03-27,Laptop,2062,387,18,3311,South,Medium,23,Electronics,1675
1617,2024-04-16,Mouse,2540,3007,16,3168,South,High,10,Electronics,-467
1618,2024-11-24,Laptop,650,2960,5,4117,East,Critical,6,Electronics,-2310
1619,2024-05-21,Desk,1210,2329,1,2303,North,Critical,5,Furniture,-1119
1620,2024-11-10,Printer,4649,164,19,4186,East,Medium,2,Electronics,4485
1621,2024-10-24,Monitor,4363,3944,10,4239,East,Medium,8,Electronics,419
1622,2024-03-29,Headphones,2785,552,13,1434,East,Low,14,Electronics,2233
1623,2024-06-02,Smartphone,2268,833,11,2269,East,Medium,1,Electronics,1435
1624,2023-12-25,Monitor,4757,2737,15,3531,East,High,3,Electronics,2020
1625,2024-03-30,Headphones,1202,2396,2,4446,North,High,1,Electronics,-1194
1626,2024-08-04,Printer,106,109,6,1279,West,Medium,5,Electronics,-3
1627,2024-01-02,Printer,1254,3292,11,4817,East,Medium,11,Electronics,-2038
1628,2024-08-20,Smartphone,4391,1506,15,4093,East,Critical,6,Electronics,2885
1629,2024-06-16,Smartphone,193,3445,9,3761,North,High,8,Electronics,-3252
1630,2024-03-01,Printer,417,3131,12,1067,West,Low,5,Electronics,-2714
1631,2024-01-27,Headphones,1532,2491,4,2671,South,Critical,21,Electronics,-959
1632,2024-10-30,Laptop,665,3972,14,1742,North,Critical,4,Electronics,-3307
1633,2024-11-25,Keyboard,3688,2070,3,4129,East,Low,25,Electronics,1618
1634,2024-06-26,Tablet,3378,397,17,4598,South,Low,26,Electronics,2981
1635,2024-04-24,Monitor,3277,1036,13,2287,North,Medium,27,Electronics,2241
1636,2024-04-27,Mouse,1638,3842,8,3012,South,Medium,25,Electronics,-2204
1637,2024-07-02,Monitor,2539,1022,12,2705,North,Critical,3,Electronics,1517
1638,2024-09-16,Mouse,3053,625,12,2446,North,High,9,Electronics,2428
1639,2024-09-27,Headphones,748,3603,12,4069,South,High,26,Electronics,-2855
1640,2024-10-21,Mouse,2873,3763,2,4570,West,Critical,19,Electronics,-890
1641,2024-04-21,Smartphone,994,1926,10,1290,South,High,3,Electronics,-932
1642,2024-08-25,Keyboard,3931,3095,9,3216,South,High,4,Electronics,836
1643,2024-02-04,Keyboard,972,2778,1,4631,West,Low,16,Electronics,-1806
1644,2023-12-24,Smartphone,1796,1074,4,2485,South,Medium,17,Electronics,722
1645,2024-09-27,Desk,4170,2626,14,4679,West,Medium,2,Furniture,1544
1646,2024-08-29,Headphones,2903,2323,16,4910,West,Critical,22,Electronics,580
1647,2024-06-12,Desk,1609,2360,18,1555,West,Low,12,Furniture,-751
1648,2024-08-02,Desk,1133,2691,2,1352,East,High,28,Furniture,-1558
1649,2023-12-16,Monitor,3588,3008,6,2263,North,Critical,0,Electronics,580
1650,2024-06-17,Printer,483,2883,3,2826,East,Critical,18,Electronics,-2400
1651,2024-08-23,Monitor,2976,2309,19,1282,North,High,22,Electronics,667
1652,2023-12-25,Printer,1139,2393,13,4520,East,Medium,21,Electronics,-1254
1653,2024-10-15,Tablet,3007,2915,17,2605,West,High,1,Electronics,92
1654,2024-08-06,Mouse,2662,1853,14,4836,East,Critical,3,Electronics,809
1655,2024-09-04,Printer,4241,3437,11,4137,North,Medium,15,Electronics,804
1656,2024-09-21,Smartphone,3809,2041,16,4398,East,Critical,15,Electronics,1768
1657,2024-09-02,Monitor,4313,2029,11,1455,South,Low,16,Electronics,2284
1658,2024-05-14,Headphones,2139,440,18,4006,South,Medium,27,Electronics,1699
1659,2024-02-07,Mouse,1952,2322,2,2004,West,Critical,20,Electronics,-370
1660,2024-05-28,Tablet,2617,416,8,3524,East,Critical,11,Electronics,2201
1661,2024-01-07,Printer,2048,2766,14,2871,East,Low,1,Electronics,-718
1662,2024-01-31,Tablet,3164,1778,2,3332,North,High,29,Electronics,1386
1663,2024-08-07,Headphones,3044,2435,13,3078,North,Medium,23,Electronics,609
1664,2024-10-03,Desk,2060,1051,10,3495,East,Critical,9,Furniture,1009
1665,2024-11-02,Keyboard,4894,2691,8,3261,North,Critical,5,Electronics,2203
1666,2024-05-05,Headphones,1941,2875,7,4764,South,Critical,11,Electronics,-934
1667,2024-10-02,Chair,880,2099,13,2737,South,Critical,11,Furniture,-1219
1668,2024-04-09,Headphones,98,48,19,4651,West,High,16,Electronics,50
1669,2024-10-07,Tablet,4260,3388,15,4096,South,High,29,Electronics,872
1670,2024-02-19,Smartphone,1228,305,2,4831,North,High,17,Electronics,923
1671,2024-10-23,Monitor,3083,688,5,4444,North,Medium,3,Electronics,2395
1672,2024-05-20,Smartphone,120,2975,19,3444,North,High,2,Electronics,-2855
1673,2023-12-26,Tablet,116,581,1,1336,North,Medium,24,Electronics,-465
1674,2024-08-26,Monitor,1827,708,7,3983,East,High,16,Electronics,1119
1675,2024-10-14,Chair,2278,632,18,1967,East,Critical,22,Furniture,1646
1676,2024-08-22,Keyboard,1839,3173,1,3902,East,Low,8,Electronics,-1334
1677,2024-02-17,Mouse,662,394,1,1902,East,Medium,24,Electronics,268
1678,2024-10-24,Tablet,1936,2003,7,1671,South,Low,21,Electronics,-67
1679,2024-09-15,Printer,1672,824,17,2303,North,Low,29,Electronics,848
1680,2024-01-26,Tablet,746,1388,6,1768,South,Critical,11,Electronics,-642
1681,2024-02-07,Tablet,1287,2729,12,3670,North,Critical,28,Electronics,-1442
1682,2024-09-14,Monitor,2456,1804,15,3606,East,Medium,6,Electronics,652
1683,2024-10-03,Laptop,298,619,13,2714,South,Medium,15,Electronics,-321
